State,Date,Region,Active Cases
Sabah,23/10/2020,Kota Belud,118
Sabah,23/10/2020,Tuaran,415
Sabah,23/10/2020,Ranau,54
Sabah,24/10/2020,Kota Kinabalu,2301
Sabah,24/10/2020,Putatan,218
Sabah,24/10/2020,Penampang,240
Sabah,24/10/2020,Papar,267
Sabah,24/10/2020,Kuala Penyu,11
Sabah,24/10/2020,Beaufort,51
Sabah,24/10/2020,Sipitang,16
Sabah,24/10/2020,Tenom,18
Sabah,24/10/2020,Keningau,70
Sabah,24/10/2020,Nabawan,2
Sabah,24/10/2020,Tambunan,42
Sabah,24/10/2020,Tongod,0
Sabah,24/10/2020,Tawau,1018
Sabah,24/10/2020,Semporna,969
Sabah,24/10/2020,Kunak,119
Sabah,24/10/2020,Lahad Datu,555
Sabah,24/10/2020,Kinabatangan,45
Sabah,24/10/2020,Sandakan,723
Sabah,24/10/2020,Telupid,3
Sabah,24/10/2020,Beluran,3
Sabah,24/10/2020,Pitas,16
Sabah,24/10/2020,Kota Marudu,25
Sabah,24/10/2020,Kudat,151
Sabah,24/10/2020,Kota Belud,107
Sabah,24/10/2020,Tuaran,409
Sabah,24/10/2020,Ranau,65
Sabah,25/10/2020,Kota Kinabalu,2463
Sabah,25/10/2020,Putatan,227
Sabah,25/10/2020,Penampang,243
Sabah,25/10/2020,Papar,279
Sabah,25/10/2020,Kuala Penyu,11
Sabah,25/10/2020,Beaufort,54
Sabah,25/10/2020,Sipitang,16
Sabah,25/10/2020,Tenom,19
Sabah,25/10/2020,Keningau,84
Sabah,25/10/2020,Nabawan,2
Sabah,25/10/2020,Tambunan,44
Sabah,25/10/2020,Tongod,0
Sabah,25/10/2020,Tawau,1093
Sabah,25/10/2020,Semporna,983
Sabah,25/10/2020,Kunak,125
Sabah,25/10/2020,Lahad Datu,561
Sabah,25/10/2020,Kinabatangan,45
Sabah,25/10/2020,Sandakan,890
Sabah,25/10/2020,Telupid,3
Sabah,25/10/2020,Beluran,3
Sabah,25/10/2020,Pitas,16
Sabah,25/10/2020,Kota Marudu,31
Sabah,25/10/2020,Kudat,173
Sabah,25/10/2020,Kota Belud,109
Sabah,25/10/2020,Tuaran,438
Sabah,25/10/2020,Ranau,65
Sabah,26/10/2020,Kota Kinabalu,2867
Sabah,26/10/2020,Putatan,231
Sabah,26/10/2020,Penampang,246
Sabah,26/10/2020,Papar,268
Sabah,26/10/2020,Kuala Penyu,11
Sabah,26/10/2020,Beaufort,54
Sabah,26/10/2020,Sipitang,12
Sabah,26/10/2020,Tenom,18
Sabah,26/10/2020,Keningau,84
Sabah,26/10/2020,Nabawan,4
Sabah,26/10/2020,Tambunan,44
Sabah,26/10/2020,Tongod,0
Sabah,26/10/2020,Tawau,1084
Sabah,26/10/2020,Semporna,734
Sabah,26/10/2020,Kunak,125
Sabah,26/10/2020,Lahad Datu,537
Sabah,26/10/2020,Kinabatangan,50
Sabah,26/10/2020,Sandakan,878
Sabah,26/10/2020,Telupid,6
Sabah,26/10/2020,Beluran,2
Sabah,26/10/2020,Pitas,173
Sabah,26/10/2020,Kota Marudu,34
Sabah,26/10/2020,Kudat,217
Sabah,26/10/2020,Kota Belud,116
Sabah,26/10/2020,Tuaran,426
Sabah,26/10/2020,Ranau,59
Sabah,27/10/2020,Kota Kinabalu,2909
Sabah,27/10/2020,Putatan,232
Sabah,27/10/2020,Penampang,250
Sabah,27/10/2020,Papar,259
Sabah,27/10/2020,Kuala Penyu,9
Sabah,27/10/2020,Beaufort,42
Sabah,27/10/2020,Sipitang,11
Sabah,27/10/2020,Tenom,19
Sabah,27/10/2020,Keningau,110
Sabah,27/10/2020,Nabawan,4
Sabah,27/10/2020,Tambunan,44
Sabah,27/10/2020,Tongod,0
Sabah,27/10/2020,Tawau,1072
Sabah,27/10/2020,Semporna,633
Sabah,27/10/2020,Kunak,129
Sabah,27/10/2020,Lahad Datu,550
Sabah,27/10/2020,Kinabatangan,50
Sabah,27/10/2020,Sandakan,889
Sabah,27/10/2020,Telupid,7
Sabah,27/10/2020,Beluran,2
Sabah,27/10/2020,Pitas,17
Sabah,27/10/2020,Kota Marudu,44
Sabah,27/10/2020,Kudat,232
Sabah,27/10/2020,Kota Belud,129
Sabah,27/10/2020,Tuaran,388
Sabah,27/10/2020,Ranau,60
Sabah,28/10/2020,Kota Kinabalu,2979
Sabah,28/10/2020,Putatan,244
Sabah,28/10/2020,Penampang,230
Sabah,28/10/2020,Papar,248
Sabah,28/10/2020,Kuala Penyu,9
Sabah,28/10/2020,Beaufort,46
Sabah,28/10/2020,Sipitang,10
Sabah,28/10/2020,Tenom,14
Sabah,28/10/2020,Keningau,116
Sabah,28/10/2020,Nabawan,5
Sabah,28/10/2020,Tambunan,40
Sabah,28/10/2020,Tongod,0
Sabah,28/10/2020,Tawau,1149
Sabah,28/10/2020,Semporna,583
Sabah,28/10/2020,Kunak,116
Sabah,28/10/2020,Lahad Datu,583
Sabah,28/10/2020,Kinabatangan,50
Sabah,28/10/2020,Sandakan,908
Sabah,28/10/2020,Telupid,7
Sabah,28/10/2020,Beluran,2
Sabah,28/10/2020,Pitas,17
Sabah,28/10/2020,Kota Marudu,42
Sabah,28/10/2020,Kudat,228
Sabah,28/10/2020,Kota Belud,134
Sabah,28/10/2020,Tuaran,385
Sabah,28/10/2020,Ranau,63
Sabah,29/10/2020,Kota Kinabalu,3017
Sabah,29/10/2020,Putatan,236
Sabah,29/10/2020,Penampang,230
Sabah,29/10/2020,Papar,247
Sabah,29/10/2020,Kuala Penyu,9
Sabah,29/10/2020,Beaufort,42
Sabah,29/10/2020,Sipitang,7
Sabah,29/10/2020,Tenom,13
Sabah,29/10/2020,Keningau,131
Sabah,29/10/2020,Nabawan,5
Sabah,29/10/2020,Tambunan,36
Sabah,29/10/2020,Tongod,1
Sabah,29/10/2020,Tawau,1189
Sabah,29/10/2020,Semporna,567
Sabah,29/10/2020,Kunak,103
Sabah,29/10/2020,Lahad Datu,576
Sabah,29/10/2020,Kinabatangan,52
Sabah,29/10/2020,Sandakan,933
Sabah,29/10/2020,Telupid,8
Sabah,29/10/2020,Beluran,2
Sabah,29/10/2020,Pitas,17
Sabah,29/10/2020,Kota Marudu,36
Sabah,29/10/2020,Kudat,210
Sabah,29/10/2020,Kota Belud,128
Sabah,29/10/2020,Tuaran,398
Sabah,29/10/2020,Ranau,63
Sabah,30/10/2020,Kota Kinabalu,3046
Sabah,30/10/2020,Putatan,238
Sabah,30/10/2020,Penampang,242
Sabah,30/10/2020,Papar,256
Sabah,30/10/2020,Kuala Penyu,9
Sabah,30/10/2020,Beaufort,43
Sabah,30/10/2020,Sipitang,6
Sabah,30/10/2020,Tenom,10
Sabah,30/10/2020,Keningau,143
Sabah,30/10/2020,Nabawan,5
Sabah,30/10/2020,Tambunan,33
Sabah,30/10/2020,Tongod,1
Sabah,30/10/2020,Tawau,1210
Sabah,30/10/2020,Semporna,516
Sabah,30/10/2020,Kunak,107
Sabah,30/10/2020,Lahad Datu,579
Sabah,30/10/2020,Kinabatangan,47
Sabah,30/10/2020,Sandakan,875
Sabah,30/10/2020,Telupid,9
Sabah,30/10/2020,Beluran,2
Sabah,30/10/2020,Pitas,15
Sabah,30/10/2020,Kota Marudu,42
Sabah,30/10/2020,Kudat,208
Sabah,30/10/2020,Kota Belud,135
Sabah,30/10/2020,Tuaran,401
Sabah,30/10/2020,Ranau,55
Sabah,31/10/2020,Kota Kinabalu,3140
Sabah,31/10/2020,Putatan,238
Sabah,31/10/2020,Penampang,261
Sabah,31/10/2020,Papar,260
Sabah,31/10/2020,Kuala Penyu,11
Sabah,31/10/2020,Beaufort,36
Sabah,31/10/2020,Sipitang,6
Sabah,31/10/2020,Tenom,13
Sabah,31/10/2020,Keningau,149
Sabah,31/10/2020,Nabawan,5
Sabah,31/10/2020,Tambunan,32
Sabah,31/10/2020,Tongod,1
Sabah,31/10/2020,Tawau,1198
Sabah,31/10/2020,Semporna,445
Sabah,31/10/2020,Kunak,100
Sabah,31/10/2020,Lahad Datu,543
Sabah,31/10/2020,Kinabatangan,46
Sabah,31/10/2020,Sandakan,944
Sabah,31/10/2020,Telupid,9
Sabah,31/10/2020,Beluran,2
Sabah,31/10/2020,Pitas,15
Sabah,31/10/2020,Kota Marudu,43
Sabah,31/10/2020,Kudat,243
Sabah,31/10/2020,Kota Belud,119
Sabah,31/10/2020,Tuaran,403
Sabah,31/10/2020,Ranau,49
Sabah,1/11/2020,Kota Kinabalu,3104
Sabah,1/11/2020,Putatan,231
Sabah,1/11/2020,Penampang,256
Sabah,1/11/2020,Papar,258
Sabah,1/11/2020,Kuala Penyu,6
Sabah,1/11/2020,Beaufort,49
Sabah,1/11/2020,Sipitang,4
Sabah,1/11/2020,Tenom,11
Sabah,1/11/2020,Keningau,148
Sabah,1/11/2020,Nabawan,5
Sabah,1/11/2020,Tambunan,13
Sabah,1/11/2020,Tongod,1
Sabah,1/11/2020,Tawau,1262
Sabah,1/11/2020,Semporna,334
Sabah,1/11/2020,Kunak,95
Sabah,1/11/2020,Lahad Datu,458
Sabah,1/11/2020,Kinabatangan,50
Sabah,1/11/2020,Sandakan,1065
Sabah,1/11/2020,Telupid,7
Sabah,1/11/2020,Beluran,2
Sabah,1/11/2020,Pitas,11
Sabah,1/11/2020,Kota Marudu,44
Sabah,1/11/2020,Kudat,300
Sabah,1/11/2020,Kota Belud,126
Sabah,1/11/2020,Tuaran,372
Sabah,1/11/2020,Ranau,41
Sabah,2/11/2020,Kota Kinabalu,3000
Sabah,2/11/2020,Putatan,240
Sabah,2/11/2020,Penampang,255
Sabah,2/11/2020,Papar,280
Sabah,2/11/2020,Kuala Penyu,4
Sabah,2/11/2020,Beaufort,49
Sabah,2/11/2020,Sipitang,4
Sabah,2/11/2020,Tenom,10
Sabah,2/11/2020,Keningau,161
Sabah,2/11/2020,Nabawan,5
Sabah,2/11/2020,Tambunan,13
Sabah,2/11/2020,Tongod,1
Sabah,2/11/2020,Tawau,1265
Sabah,2/11/2020,Semporna,311
Sabah,2/11/2020,Kunak,93
Sabah,2/11/2020,Lahad Datu,447
Sabah,2/11/2020,Kinabatangan,48
Sabah,2/11/2020,Sandakan,1047
Sabah,2/11/2020,Telupid,8
Sabah,2/11/2020,Beluran,1
Sabah,2/11/2020,Pitas,12
Sabah,2/11/2020,Kota Marudu,45
Sabah,2/11/2020,Kudat,301
Sabah,2/11/2020,Kota Belud,121
Sabah,2/11/2020,Tuaran,353
Sabah,2/11/2020,Ranau,39
Sabah,3/11/2020,Kota Kinabalu,3052
Sabah,3/11/2020,Putatan,249
Sabah,3/11/2020,Penampang,265
Sabah,3/11/2020,Papar,280
Sabah,3/11/2020,Kuala Penyu,4
Sabah,3/11/2020,Beaufort,42
Sabah,3/11/2020,Sipitang,4
Sabah,3/11/2020,Tenom,10
Sabah,3/11/2020,Keningau,167
Sabah,3/11/2020,Nabawan,5
Sabah,3/11/2020,Tambunan,9
Sabah,3/11/2020,Tongod,4
Sabah,3/11/2020,Tawau,1270
Sabah,3/11/2020,Semporna,267
Sabah,3/11/2020,Kunak,69
Sabah,3/11/2020,Lahad Datu,437
Sabah,3/11/2020,Kinabatangan,51
Sabah,3/11/2020,Sandakan,1029
Sabah,3/11/2020,Telupid,9
Sabah,3/11/2020,Beluran,3
Sabah,3/11/2020,Pitas,12
Sabah,3/11/2020,Kota Marudu,46
Sabah,3/11/2020,Kudat,294
Sabah,3/11/2020,Kota Belud,115
Sabah,3/11/2020,Tuaran,394
Sabah,3/11/2020,Ranau,31
Sabah,4/11/2020,Kota Kinabalu,3174
Sabah,4/11/2020,Putatan,241
Sabah,4/11/2020,Penampang,293
Sabah,4/11/2020,Papar,249
Sabah,4/11/2020,Kuala Penyu,3
Sabah,4/11/2020,Beaufort,42
Sabah,4/11/2020,Sipitang,2
Sabah,4/11/2020,Tenom,10
Sabah,4/11/2020,Keningau,176
Sabah,4/11/2020,Nabawan,4
Sabah,4/11/2020,Tambunan,8
Sabah,4/11/2020,Tongod,4
Sabah,4/11/2020,Tawau,1258
Sabah,4/11/2020,Semporna,250
Sabah,4/11/2020,Kunak,65
Sabah,4/11/2020,Lahad Datu,343
Sabah,4/11/2020,Kinabatangan,47
Sabah,4/11/2020,Sandakan,1220
Sabah,4/11/2020,Telupid,9
Sabah,4/11/2020,Beluran,3
Sabah,4/11/2020,Pitas,10
Sabah,4/11/2020,Kota Marudu,44
Sabah,4/11/2020,Kudat,268
Sabah,4/11/2020,Kota Belud,111
Sabah,4/11/2020,Tuaran,365
Sabah,4/11/2020,Ranau,30
Sabah,5/11/2020,Kota Kinabalu,3124
Sabah,5/11/2020,Putatan,243
Sabah,5/11/2020,Penampang,280
Sabah,5/11/2020,Papar,247
Sabah,5/11/2020,Kuala Penyu,5
Sabah,5/11/2020,Beaufort,43
Sabah,5/11/2020,Sipitang,2
Sabah,5/11/2020,Tenom,10
Sabah,5/11/2020,Keningau,184
Sabah,5/11/2020,Nabawan,4
Sabah,5/11/2020,Tambunan,8
Sabah,5/11/2020,Tongod,4
Sabah,5/11/2020,Tawau,1300
Sabah,5/11/2020,Semporna,221
Sabah,5/11/2020,Kunak,71
Sabah,5/11/2020,Lahad Datu,350
Sabah,5/11/2020,Kinabatangan,37
Sabah,5/11/2020,Sandakan,1259
Sabah,5/11/2020,Telupid,10
Sabah,5/11/2020,Beluran,5
Sabah,5/11/2020,Pitas,10
Sabah,5/11/2020,Kota Marudu,45
Sabah,5/11/2020,Kudat,268
Sabah,5/11/2020,Kota Belud,114
Sabah,5/11/2020,Tuaran,344
Sabah,5/11/2020,Ranau,27
Sabah,6/11/2020,Kota Kinabalu,3008
Sabah,6/11/2020,Putatan,245
Sabah,6/11/2020,Penampang,298
Sabah,6/11/2020,Papar,245
Sabah,6/11/2020,Kuala Penyu,6
Sabah,6/11/2020,Beaufort,40
Sabah,6/11/2020,Sipitang,2
Sabah,6/11/2020,Tenom,10
Sabah,6/11/2020,Keningau,194
Sabah,6/11/2020,Nabawan,3
Sabah,6/11/2020,Tambunan,8
Sabah,6/11/2020,Tongod,4
Sabah,6/11/2020,Tawau,1706
Sabah,6/11/2020,Semporna,175
Sabah,6/11/2020,Kunak,52
Sabah,6/11/2020,Lahad Datu,417
Sabah,6/11/2020,Kinabatangan,36
Sabah,6/11/2020,Sandakan,1617
Sabah,6/11/2020,Telupid,11
Sabah,6/11/2020,Beluran,5
Sabah,6/11/2020,Pitas,8
Sabah,6/11/2020,Kota Marudu,46
Sabah,6/11/2020,Kudat,265
Sabah,6/11/2020,Kota Belud,103
Sabah,6/11/2020,Tuaran,357
Sabah,6/11/2020,Ranau,25
Sabah,7/11/2020,Kota Kinabalu,2580
Sabah,7/11/2020,Putatan,234
Sabah,7/11/2020,Penampang,295
Sabah,7/11/2020,Papar,228
Sabah,7/11/2020,Kuala Penyu,6
Sabah,7/11/2020,Beaufort,39
Sabah,7/11/2020,Sipitang,2
Sabah,7/11/2020,Tenom,8
Sabah,7/11/2020,Keningau,203
Sabah,7/11/2020,Nabawan,3
Sabah,7/11/2020,Tambunan,8
Sabah,7/11/2020,Tongod,6
Sabah,7/11/2020,Tawau,1809
Sabah,7/11/2020,Semporna,169
Sabah,7/11/2020,Kunak,47
Sabah,7/11/2020,Lahad Datu,444
Sabah,7/11/2020,Kinabatangan,32
Sabah,7/11/2020,Sandakan,1734
Sabah,7/11/2020,Telupid,12
Sabah,7/11/2020,Beluran,5
Sabah,7/11/2020,Pitas,6
Sabah,7/11/2020,Kota Marudu,45
Sabah,7/11/2020,Kudat,229
Sabah,7/11/2020,Kota Belud,88
Sabah,7/11/2020,Tuaran,367
Sabah,7/11/2020,Ranau,14
Sabah,8/11/2020,Kota Kinabalu,2553
Sabah,8/11/2020,Putatan,236
Sabah,8/11/2020,Penampang,303
Sabah,8/11/2020,Papar,226
Sabah,8/11/2020,Kuala Penyu,6
Sabah,8/11/2020,Beaufort,36
Sabah,8/11/2020,Sipitang,3
Sabah,8/11/2020,Tenom,7
Sabah,8/11/2020,Keningau,204
Sabah,8/11/2020,Nabawan,3
Sabah,8/11/2020,Tambunan,6
Sabah,8/11/2020,Tongod,6
Sabah,8/11/2020,Tawau,1874
Sabah,8/11/2020,Semporna,158
Sabah,8/11/2020,Kunak,41
Sabah,8/11/2020,Lahad Datu,475
Sabah,8/11/2020,Kinabatangan,32
Sabah,8/11/2020,Sandakan,1686
Sabah,8/11/2020,Telupid,14
Sabah,8/11/2020,Beluran,5
Sabah,8/11/2020,Pitas,6
Sabah,8/11/2020,Kota Marudu,42
Sabah,8/11/2020,Kudat,207
Sabah,8/11/2020,Kota Belud,93
Sabah,8/11/2020,Tuaran,368
Sabah,8/11/2020,Ranau,14
Sabah,9/11/2020,Kota Kinabalu,2139
Sabah,9/11/2020,Putatan,221
Sabah,9/11/2020,Penampang,284
Sabah,9/11/2020,Papar,219
Sabah,9/11/2020,Kuala Penyu,6
Sabah,9/11/2020,Beaufort,35
Sabah,9/11/2020,Sipitang,3
Sabah,9/11/2020,Tenom,6
Sabah,9/11/2020,Keningau,212
Sabah,9/11/2020,Nabawan,1
Sabah,9/11/2020,Tambunan,6
Sabah,9/11/2020,Tongod,6
Sabah,9/11/2020,Tawau,1835
Sabah,9/11/2020,Semporna,143
Sabah,9/11/2020,Kunak,35
Sabah,9/11/2020,Lahad Datu,444
Sabah,9/11/2020,Kinabatangan,22
Sabah,9/11/2020,Sandakan,1681
Sabah,9/11/2020,Telupid,15
Sabah,9/11/2020,Beluran,5
Sabah,9/11/2020,Pitas,6
Sabah,9/11/2020,Kota Marudu,41
Sabah,9/11/2020,Kudat,164
Sabah,9/11/2020,Kota Belud,109
Sabah,9/11/2020,Tuaran,392
Sabah,9/11/2020,Ranau,17
Sabah,10/11/2020,Kota Kinabalu,2146
Sabah,10/11/2020,Putatan,221
Sabah,10/11/2020,Penampang,295
Sabah,10/11/2020,Papar,205
Sabah,10/11/2020,Kuala Penyu,16
Sabah,10/11/2020,Beaufort,34
Sabah,10/11/2020,Sipitang,4
Sabah,10/11/2020,Tenom,5
Sabah,10/11/2020,Keningau,209
Sabah,10/11/2020,Nabawan,1
Sabah,10/11/2020,Tambunan,6
Sabah,10/11/2020,Tongod,6
Sabah,10/11/2020,Tawau,1829
Sabah,10/11/2020,Semporna,132
Sabah,10/11/2020,Kunak,27
Sabah,10/11/2020,Lahad Datu,452
Sabah,10/11/2020,Kinabatangan,20
Sabah,10/11/2020,Sandakan,1668
Sabah,10/11/2020,Telupid,14
Sabah,10/11/2020,Beluran,6
Sabah,10/11/2020,Pitas,6
Sabah,10/11/2020,Kota Marudu,31
Sabah,10/11/2020,Kudat,176
Sabah,10/11/2020,Kota Belud,101
Sabah,10/11/2020,Tuaran,403
Sabah,10/11/2020,Ranau,21
Sabah,11/11/2020,Kota Kinabalu,2060
Sabah,11/11/2020,Putatan,213
Sabah,11/11/2020,Penampang,300
Sabah,11/11/2020,Papar,193
Sabah,11/11/2020,Kuala Penyu,17
Sabah,11/11/2020,Beaufort,26
Sabah,11/11/2020,Sipitang,6
Sabah,11/11/2020,Tenom,4
Sabah,11/11/2020,Keningau,212
Sabah,11/11/2020,Nabawan,0
Sabah,11/11/2020,Tambunan,4
Sabah,11/11/2020,Tongod,6
Sabah,11/11/2020,Tawau,1752
Sabah,11/11/2020,Semporna,126
Sabah,11/11/2020,Kunak,26
Sabah,11/11/2020,Lahad Datu,442
Sabah,11/11/2020,Kinabatangan,18
Sabah,11/11/2020,Sandakan,1581
Sabah,11/11/2020,Telupid,14
Sabah,11/11/2020,Beluran,6
Sabah,11/11/2020,Pitas,6
Sabah,11/11/2020,Kota Marudu,31
Sabah,11/11/2020,Kudat,191
Sabah,11/11/2020,Kota Belud,96
Sabah,11/11/2020,Tuaran,402
Sabah,11/11/2020,Ranau,15
Sabah,12/11/2020,Kota Kinabalu,2048
Sabah,12/11/2020,Putatan,221
Sabah,12/11/2020,Penampang,300
Sabah,12/11/2020,Papar,193
Sabah,12/11/2020,Kuala Penyu,20
Sabah,12/11/2020,Beaufort,27
Sabah,12/11/2020,Sipitang,6
Sabah,12/11/2020,Tenom,4
Sabah,12/11/2020,Keningau,196
Sabah,12/11/2020,Nabawan,0
Sabah,12/11/2020,Tambunan,3
Sabah,12/11/2020,Tongod,5
Sabah,12/11/2020,Tawau,1729
Sabah,12/11/2020,Semporna,135
Sabah,12/11/2020,Kunak,29
Sabah,12/11/2020,Lahad Datu,443
Sabah,12/11/2020,Kinabatangan,16
Sabah,12/11/2020,Sandakan,1551
Sabah,12/11/2020,Telupid,14
Sabah,12/11/2020,Beluran,7
Sabah,12/11/2020,Pitas,5
Sabah,12/11/2020,Kota Marudu,32
Sabah,12/11/2020,Kudat,221
Sabah,12/11/2020,Kota Belud,91
Sabah,12/11/2020,Tuaran,403
Sabah,12/11/2020,Ranau,15
Sabah,13/11/2020,Kota Kinabalu,2009
Sabah,13/11/2020,Putatan,207
Sabah,13/11/2020,Penampang,295
Sabah,13/11/2020,Papar,172
Sabah,13/11/2020,Kuala Penyu,20
Sabah,13/11/2020,Beaufort,23
Sabah,13/11/2020,Sipitang,6
Sabah,13/11/2020,Tenom,4
Sabah,13/11/2020,Keningau,195
Sabah,13/11/2020,Nabawan,0
Sabah,13/11/2020,Tambunan,4
Sabah,13/11/2020,Tongod,6
Sabah,13/11/2020,Tawau,1690
Sabah,13/11/2020,Semporna,163
Sabah,13/11/2020,Kunak,21
Sabah,13/11/2020,Lahad Datu,414
Sabah,13/11/2020,Kinabatangan,16
Sabah,13/11/2020,Sandakan,1739
Sabah,13/11/2020,Telupid,13
Sabah,13/11/2020,Beluran,6
Sabah,13/11/2020,Pitas,5
Sabah,13/11/2020,Kota Marudu,26
Sabah,13/11/2020,Kudat,242
Sabah,13/11/2020,Kota Belud,86
Sabah,13/11/2020,Tuaran,428
Sabah,13/11/2020,Ranau,14
Sabah,14/11/2020,Kota Kinabalu,1945
Sabah,14/11/2020,Putatan,205
Sabah,14/11/2020,Penampang,274
Sabah,14/11/2020,Papar,152
Sabah,14/11/2020,Kuala Penyu,18
Sabah,14/11/2020,Beaufort,20
Sabah,14/11/2020,Sipitang,10
Sabah,14/11/2020,Tenom,0
Sabah,14/11/2020,Keningau,197
Sabah,14/11/2020,Nabawan,0
Sabah,14/11/2020,Tambunan,4
Sabah,14/11/2020,Tongod,6
Sabah,14/11/2020,Tawau,1677
Sabah,14/11/2020,Semporna,209
Sabah,14/11/2020,Kunak,21
Sabah,14/11/2020,Lahad Datu,412
Sabah,14/11/2020,Kinabatangan,15
Sabah,14/11/2020,Sandakan,1693
Sabah,14/11/2020,Telupid,13
Sabah,14/11/2020,Beluran,7
Sabah,14/11/2020,Pitas,6
Sabah,14/11/2020,Kota Marudu,25
Sabah,14/11/2020,Kudat,230
Sabah,14/11/2020,Kota Belud,89
Sabah,14/11/2020,Tuaran,424
Sabah,14/11/2020,Ranau,14
Sabah,15/11/2020,Kota Kinabalu,1949
Sabah,15/11/2020,Putatan,199
Sabah,15/11/2020,Penampang,263
Sabah,15/11/2020,Papar,148
Sabah,15/11/2020,Kuala Penyu,18
Sabah,15/11/2020,Beaufort,7
Sabah,15/11/2020,Sipitang,10
Sabah,15/11/2020,Tenom,0
Sabah,15/11/2020,Keningau,193
Sabah,15/11/2020,Nabawan,0
Sabah,15/11/2020,Tambunan,4
Sabah,15/11/2020,Tongod,6
Sabah,15/11/2020,Tawau,1608
Sabah,15/11/2020,Semporna,227
Sabah,15/11/2020,Kunak,15
Sabah,15/11/2020,Lahad Datu,433
Sabah,15/11/2020,Kinabatangan,10
Sabah,15/11/2020,Sandakan,1545
Sabah,15/11/2020,Telupid,13
Sabah,15/11/2020,Beluran,7
Sabah,15/11/2020,Pitas,6
Sabah,15/11/2020,Kota Marudu,22
Sabah,15/11/2020,Kudat,180
Sabah,15/11/2020,Kota Belud,87
Sabah,15/11/2020,Tuaran,441
Sabah,15/11/2020,Ranau,12
Sabah,16/11/2020,Kota Kinabalu,1886
Sabah,16/11/2020,Putatan,174
Sabah,16/11/2020,Penampang,268
Sabah,16/11/2020,Papar,120
Sabah,16/11/2020,Kuala Penyu,18
Sabah,16/11/2020,Beaufort,11
Sabah,16/11/2020,Sipitang,10
Sabah,16/11/2020,Tenom,0
Sabah,16/11/2020,Keningau,178
Sabah,16/11/2020,Nabawan,0
Sabah,16/11/2020,Tambunan,4
Sabah,16/11/2020,Tongod,6
Sabah,16/11/2020,Tawau,1523
Sabah,16/11/2020,Semporna,234
Sabah,16/11/2020,Kunak,15
Sabah,16/11/2020,Lahad Datu,419
Sabah,16/11/2020,Kinabatangan,8
Sabah,16/11/2020,Sandakan,1533
Sabah,16/11/2020,Telupid,12
Sabah,16/11/2020,Beluran,7
Sabah,16/11/2020,Pitas,5
Sabah,16/11/2020,Kota Marudu,20
Sabah,16/11/2020,Kudat,179
Sabah,16/11/2020,Kota Belud,83
Sabah,16/11/2020,Tuaran,463
Sabah,16/11/2020,Ranau,12
Sabah,17/11/2020,Kota Kinabalu,1607
Sabah,17/11/2020,Putatan,158
Sabah,17/11/2020,Penampang,366
Sabah,17/11/2020,Papar,118
Sabah,17/11/2020,Kuala Penyu,17
Sabah,17/11/2020,Beaufort,12
Sabah,17/11/2020,Sipitang,9
Sabah,17/11/2020,Tenom,0
Sabah,17/11/2020,Keningau,171
Sabah,17/11/2020,Nabawan,0
Sabah,17/11/2020,Tambunan,4
Sabah,17/11/2020,Tongod,3
Sabah,17/11/2020,Tawau,1430
Sabah,17/11/2020,Semporna,231
Sabah,17/11/2020,Kunak,15
Sabah,17/11/2020,Lahad Datu,443
Sabah,17/11/2020,Kinabatangan,2
Sabah,17/11/2020,Sandakan,1664
Sabah,17/11/2020,Telupid,10
Sabah,17/11/2020,Beluran,13
Sabah,17/11/2020,Pitas,5
Sabah,17/11/2020,Kota Marudu,18
Sabah,17/11/2020,Kudat,200
Sabah,17/11/2020,Kota Belud,79
Sabah,17/11/2020,Tuaran,422
Sabah,17/11/2020,Ranau,12
Sabah,18/11/2020,Kota Kinabalu,1439
Sabah,18/11/2020,Putatan,141
Sabah,18/11/2020,Penampang,327
Sabah,18/11/2020,Papar,122
Sabah,18/11/2020,Kuala Penyu,17
Sabah,18/11/2020,Beaufort,12
Sabah,18/11/2020,Sipitang,9
Sabah,18/11/2020,Tenom,0
Sabah,18/11/2020,Keningau,160
Sabah,18/11/2020,Nabawan,0
Sabah,18/11/2020,Tambunan,4
Sabah,18/11/2020,Tongod,3
Sabah,18/11/2020,Tawau,1528
Sabah,18/11/2020,Semporna,226
Sabah,18/11/2020,Kunak,15
Sabah,18/11/2020,Lahad Datu,502
Sabah,18/11/2020,Kinabatangan,2
Sabah,18/11/2020,Sandakan,1459
Sabah,18/11/2020,Telupid,10
Sabah,18/11/2020,Beluran,14
Sabah,18/11/2020,Pitas,6
Sabah,18/11/2020,Kota Marudu,19
Sabah,18/11/2020,Kudat,216
Sabah,18/11/2020,Kota Belud,81
Sabah,18/11/2020,Tuaran,414
Sabah,18/11/2020,Ranau,24
Sabah,19/11/2020,Kota Kinabalu,1351
Sabah,19/11/2020,Putatan,129
Sabah,19/11/2020,Penampang,346
Sabah,19/11/2020,Papar,106
Sabah,19/11/2020,Kuala Penyu,16
Sabah,19/11/2020,Beaufort,10
Sabah,19/11/2020,Sipitang,9
Sabah,19/11/2020,Tenom,1
Sabah,19/11/2020,Keningau,152
Sabah,19/11/2020,Nabawan,0
Sabah,19/11/2020,Tambunan,4
Sabah,19/11/2020,Tongod,3
Sabah,19/11/2020,Tawau,1466
Sabah,19/11/2020,Semporna,228
Sabah,19/11/2020,Kunak,7
Sabah,19/11/2020,Lahad Datu,585
Sabah,19/11/2020,Kinabatangan,2
