"","State","Date","Region","Active.Cases"
"7259","Sabah",2020-11-29,"Penampang",303
"7260","Sabah",2020-11-30,"Papar",226
"7261","Sabah",2020-09-26,"Kuala Penyu",6
"7262","Sabah",2020-09-27,"Beaufort",36
"7263","Sabah",2020-09-28,"Sipitang",3
"7264","Sabah",2020-09-29,"Tenom",7
"7265","Sabah",2020-09-30,"Keningau",204
"7266","Sabah",2020-10-01,"Nabawan",3
"7267","Sabah",2020-10-02,"Tambunan",6
"7268","Sabah",2020-10-03,"Tongod",6
"7269","Sabah",2020-10-04,"Tawau",1874
"7270","Sabah",2020-10-05,"Semporna",158
"7271","Sabah",2020-10-06,"Kunak",41
"7272","Sabah",2020-10-07,"Lahad Datu",475
"7273","Sabah",2020-10-08,"Kinabatangan",32
"7274","Sabah",2020-10-09,"Sandakan",1686
"7275","Sabah",2020-10-10,"Telupid",14
"7276","Sabah",2020-10-11,"Beluran",5
"7277","Sabah",2020-10-12,"Pitas",6
"7278","Sabah",2020-10-13,"Kota Marudu",42
"7279","Sabah",2020-10-14,"Kudat",207
"7280","Sabah",2020-10-15,"Kota Belud",93
"7281","Sabah",2020-10-16,"Tuaran",368
"7282","Sabah",2020-10-17,"Ranau",14
"7283","Sabah",2020-10-18,"Kota Kinabalu",2139
"7284","Sabah",2020-10-19,"Putatan",221
"7285","Sabah",2020-10-20,"Penampang",284
"7286","Sabah",2020-10-21,"Papar",219
"7287","Sabah",2020-10-22,"Kuala Penyu",6
"7288","Sabah",2020-10-23,"Beaufort",35
"7289","Sabah",2020-10-24,"Sipitang",3
"7290","Sabah",2020-10-25,"Tenom",6
"7291","Sabah",2020-10-26,"Keningau",212
"7292","Sabah",2020-10-27,"Nabawan",1
"7293","Sabah",2020-10-28,"Tambunan",6
"7294","Sabah",2020-10-29,"Tongod",6
"7295","Sabah",2020-10-30,"Tawau",1835
"7296","Sabah",2020-10-31,"Semporna",143
"7297","Sabah",2020-11-01,"Kunak",35
"7298","Sabah",2020-11-02,"Lahad Datu",444
"7299","Sabah",2020-11-03,"Kinabatangan",22
"7300","Sabah",2020-11-04,"Sandakan",1681
"7301","Sabah",2020-11-05,"Telupid",15
"7302","Sabah",2020-11-06,"Beluran",5
"7303","Sabah",2020-11-07,"Pitas",6
"7304","Sabah",2020-11-08,"Kota Marudu",41
"7305","Sabah",2020-11-09,"Kudat",164
"7306","Sabah",2020-11-10,"Kota Belud",109
"7307","Sabah",2020-11-11,"Tuaran",392
"7308","Sabah",2020-11-12,"Ranau",17
"7309","Sabah",2020-11-13,"Kota Kinabalu",2146
"7310","Sabah",2020-11-14,"Putatan",221
"7311","Sabah",2020-11-15,"Penampang",295
"7312","Sabah",2020-11-16,"Papar",205
"7313","Sabah",2020-11-17,"Kuala Penyu",16
"7314","Sabah",2020-11-18,"Beaufort",34
"7315","Sabah",2020-11-19,"Sipitang",4
"7316","Sabah",2020-11-20,"Tenom",5
"7317","Sabah",2020-11-21,"Keningau",209
"7318","Sabah",2020-11-22,"Nabawan",1
"7319","Sabah",2020-11-23,"Tambunan",6
"7320","Sabah",2020-11-24,"Tongod",6
"7321","Sabah",2020-11-25,"Tawau",1829
"7322","Sabah",2020-11-26,"Semporna",132
"7323","Sabah",2020-11-27,"Kunak",27
"7324","Sabah",2020-11-28,"Lahad Datu",452
"7325","Sabah",2020-11-29,"Kinabatangan",20
"7326","Sabah",2020-11-30,"Sandakan",1668
"7327","Sabah",2020-09-26,"Telupid",14
"7328","Sabah",2020-09-27,"Beluran",6
"7329","Sabah",2020-09-28,"Pitas",6
"7330","Sabah",2020-09-29,"Kota Marudu",31
"7331","Sabah",2020-09-30,"Kudat",176
"7332","Sabah",2020-10-01,"Kota Belud",101
"7333","Sabah",2020-10-02,"Tuaran",403
"7334","Sabah",2020-10-03,"Ranau",21
"7335","Sabah",2020-10-04,"Kota Kinabalu",2060
"7336","Sabah",2020-10-05,"Putatan",213
"7337","Sabah",2020-10-06,"Penampang",300
"7338","Sabah",2020-10-07,"Papar",193
"7339","Sabah",2020-10-08,"Kuala Penyu",17
"7340","Sabah",2020-10-09,"Beaufort",26
"7341","Sabah",2020-10-10,"Sipitang",6
"7342","Sabah",2020-10-11,"Tenom",4
"7343","Sabah",2020-10-12,"Keningau",212
"7344","Sabah",2020-10-13,"Nabawan",0
"7345","Sabah",2020-10-14,"Tambunan",4
"7346","Sabah",2020-10-15,"Tongod",6
"7347","Sabah",2020-10-16,"Tawau",1752
"7348","Sabah",2020-10-17,"Semporna",126
"7349","Sabah",2020-10-18,"Kunak",26
"7350","Sabah",2020-10-19,"Lahad Datu",442
"7351","Sabah",2020-10-20,"Kinabatangan",18
"7352","Sabah",2020-10-21,"Sandakan",1581
"7353","Sabah",2020-10-22,"Telupid",14
"7354","Sabah",2020-10-23,"Beluran",6
"7355","Sabah",2020-10-24,"Pitas",6
"7356","Sabah",2020-10-25,"Kota Marudu",31
"7357","Sabah",2020-10-26,"Kudat",191
"7358","Sabah",2020-10-27,"Kota Belud",96
"7359","Sabah",2020-10-28,"Tuaran",402
"7360","Sabah",2020-10-29,"Ranau",15
"7361","Sabah",2020-10-30,"Kota Kinabalu",2048
"7362","Sabah",2020-10-31,"Putatan",221
"7363","Sabah",2020-11-01,"Penampang",300
"7364","Sabah",2020-11-02,"Papar",193
"7365","Sabah",2020-11-03,"Kuala Penyu",20
"7366","Sabah",2020-11-04,"Beaufort",27
"7367","Sabah",2020-11-05,"Sipitang",6
"7368","Sabah",2020-11-06,"Tenom",4
"7369","Sabah",2020-11-07,"Keningau",196
"7370","Sabah",2020-11-08,"Nabawan",0
"7371","Sabah",2020-11-09,"Tambunan",3
"7372","Sabah",2020-11-10,"Tongod",5
"7373","Sabah",2020-11-11,"Tawau",1729
"7374","Sabah",2020-11-12,"Semporna",135
"7375","Sabah",2020-11-13,"Kunak",29
"7376","Sabah",2020-11-14,"Lahad Datu",443
"7377","Sabah",2020-11-15,"Kinabatangan",16
"7378","Sabah",2020-11-16,"Sandakan",1551
"7379","Sabah",2020-11-17,"Telupid",14
"7380","Sabah",2020-11-18,"Beluran",7
"7381","Sabah",2020-11-19,"Pitas",5
"7382","Sabah",2020-11-20,"Kota Marudu",32
"7383","Sabah",2020-11-21,"Kudat",221
"7384","Sabah",2020-11-22,"Kota Belud",91
"7385","Sabah",2020-11-23,"Tuaran",403
"7386","Sabah",2020-11-24,"Ranau",15
"7387","Sabah",2020-11-25,"Kota Kinabalu",2009
"7388","Sabah",2020-11-26,"Putatan",207
"7389","Sabah",2020-11-27,"Penampang",295
"7390","Sabah",2020-11-28,"Papar",172
"7391","Sabah",2020-11-29,"Kuala Penyu",20
"7392","Sabah",2020-11-30,"Beaufort",23
"7393","Sabah",2020-09-26,"Sipitang",6
"7394","Sabah",2020-09-27,"Tenom",4
"7395","Sabah",2020-09-28,"Keningau",195
"7396","Sabah",2020-09-29,"Nabawan",0
"7397","Sabah",2020-09-30,"Tambunan",4
"7398","Sabah",2020-10-01,"Tongod",6
"7399","Sabah",2020-10-02,"Tawau",1690
"7400","Sabah",2020-10-03,"Semporna",163
"7401","Sabah",2020-10-04,"Kunak",21
"7402","Sabah",2020-10-05,"Lahad Datu",414
"7403","Sabah",2020-10-06,"Kinabatangan",16
"7404","Sabah",2020-10-07,"Sandakan",1739
"7405","Sabah",2020-10-08,"Telupid",13
"7406","Sabah",2020-10-09,"Beluran",6
"7407","Sabah",2020-10-10,"Pitas",5
"7408","Sabah",2020-10-11,"Kota Marudu",26
"7409","Sabah",2020-10-12,"Kudat",242
"7410","Sabah",2020-10-13,"Kota Belud",86
"7411","Sabah",2020-10-14,"Tuaran",428
"7412","Sabah",2020-10-15,"Ranau",14
"7413","Sabah",2020-10-16,"Kota Kinabalu",1945
"7414","Sabah",2020-10-17,"Putatan",205
"7415","Sabah",2020-10-18,"Penampang",274
"7416","Sabah",2020-10-19,"Papar",152
"7417","Sabah",2020-10-20,"Kuala Penyu",18
"7418","Sabah",2020-10-21,"Beaufort",20
"7419","Sabah",2020-10-22,"Sipitang",10
"7420","Sabah",2020-10-23,"Tenom",0
"7421","Sabah",2020-10-24,"Keningau",197
"7422","Sabah",2020-10-25,"Nabawan",0
"7423","Sabah",2020-10-26,"Tambunan",4
"7424","Sabah",2020-10-27,"Tongod",6
"7425","Sabah",2020-10-28,"Tawau",1677
"7426","Sabah",2020-10-29,"Semporna",209
"7427","Sabah",2020-10-30,"Kunak",21
"7428","Sabah",2020-10-31,"Lahad Datu",412
"7429","Sabah",2020-11-01,"Kinabatangan",15
"7430","Sabah",2020-11-02,"Sandakan",1693
"7431","Sabah",2020-11-03,"Telupid",13
"7432","Sabah",2020-11-04,"Beluran",7
"7433","Sabah",2020-11-05,"Pitas",6
"7434","Sabah",2020-11-06,"Kota Marudu",25
"7435","Sabah",2020-11-07,"Kudat",230
"7436","Sabah",2020-11-08,"Kota Belud",89
"7437","Sabah",2020-11-09,"Tuaran",424
"7438","Sabah",2020-11-10,"Ranau",14
"7439","Sabah",2020-11-11,"Kota Kinabalu",1949
"7440","Sabah",2020-11-12,"Putatan",199
"7441","Sabah",2020-11-13,"Penampang",263
"7442","Sabah",2020-11-14,"Papar",148
"7443","Sabah",2020-11-15,"Kuala Penyu",18
"7444","Sabah",2020-11-16,"Beaufort",7
"7445","Sabah",2020-11-17,"Sipitang",10
"7446","Sabah",2020-11-18,"Tenom",0
"7447","Sabah",2020-11-19,"Keningau",193
"7448","Sabah",2020-11-20,"Nabawan",0
"7449","Sabah",2020-11-21,"Tambunan",4
"7450","Sabah",2020-11-22,"Tongod",6
"7451","Sabah",2020-11-23,"Tawau",1608
"7452","Sabah",2020-11-24,"Semporna",227
"7453","Sabah",2020-11-25,"Kunak",15
"7454","Sabah",2020-11-26,"Lahad Datu",433
"7455","Sabah",2020-11-27,"Kinabatangan",10
"7456","Sabah",2020-11-28,"Sandakan",1545
"7457","Sabah",2020-11-29,"Telupid",13
"7458","Sabah",2020-11-30,"Beluran",7
"7459","Sabah",2020-09-26,"Pitas",6
"7460","Sabah",2020-09-27,"Kota Marudu",22
"7461","Sabah",2020-09-28,"Kudat",180
"7462","Sabah",2020-09-29,"Kota Belud",87
"7463","Sabah",2020-09-30,"Tuaran",441
"7464","Sabah",2020-10-01,"Ranau",12
"7465","Sabah",2020-10-02,"Kota Kinabalu",1886
"7466","Sabah",2020-10-03,"Putatan",174
"7467","Sabah",2020-10-04,"Penampang",268
"7468","Sabah",2020-10-05,"Papar",120
"7469","Sabah",2020-10-06,"Kuala Penyu",18
"7470","Sabah",2020-10-07,"Beaufort",11
"7471","Sabah",2020-10-08,"Sipitang",10
"7472","Sabah",2020-10-09,"Tenom",0
"7473","Sabah",2020-10-10,"Keningau",178
"7474","Sabah",2020-10-11,"Nabawan",0
"7475","Sabah",2020-10-12,"Tambunan",4
"7476","Sabah",2020-10-13,"Tongod",6
"7477","Sabah",2020-10-14,"Tawau",1523
"7478","Sabah",2020-10-15,"Semporna",234
"7479","Sabah",2020-10-16,"Kunak",15
"7480","Sabah",2020-10-17,"Lahad Datu",419
"7481","Sabah",2020-10-18,"Kinabatangan",8
"7482","Sabah",2020-10-19,"Sandakan",1533
"7483","Sabah",2020-10-20,"Telupid",12
"7484","Sabah",2020-10-21,"Beluran",7
"7485","Sabah",2020-10-22,"Pitas",5
"7486","Sabah",2020-10-23,"Kota Marudu",20
"7487","Sabah",2020-10-24,"Kudat",179
"7488","Sabah",2020-10-25,"Kota Belud",83
"7489","Sabah",2020-10-26,"Tuaran",463
"7490","Sabah",2020-10-27,"Ranau",12
"7491","Sabah",2020-10-28,"Kota Kinabalu",1607
"7492","Sabah",2020-10-29,"Putatan",158
"7493","Sabah",2020-10-30,"Penampang",366
"7494","Sabah",2020-10-31,"Papar",118
"7495","Sabah",2020-11-01,"Kuala Penyu",17
"7496","Sabah",2020-11-02,"Beaufort",12
"7497","Sabah",2020-11-03,"Sipitang",9
"7498","Sabah",2020-11-04,"Tenom",0
"7499","Sabah",2020-11-05,"Keningau",171
"7500","Sabah",2020-11-06,"Nabawan",0
"7501","Sabah",2020-11-07,"Tambunan",4
"7502","Sabah",2020-11-08,"Tongod",3
"7503","Sabah",2020-11-09,"Tawau",1430
"7504","Sabah",2020-11-10,"Semporna",231
"7505","Sabah",2020-11-11,"Kunak",15
"7506","Sabah",2020-11-12,"Lahad Datu",443
"7507","Sabah",2020-11-13,"Kinabatangan",2
"7508","Sabah",2020-11-14,"Sandakan",1664
"7509","Sabah",2020-11-15,"Telupid",10
"7510","Sabah",2020-11-16,"Beluran",13
"7511","Sabah",2020-11-17,"Pitas",5
"7512","Sabah",2020-11-18,"Kota Marudu",18
"7513","Sabah",2020-11-19,"Kudat",200
"7514","Sabah",2020-11-20,"Kota Belud",79
"7515","Sabah",2020-11-21,"Tuaran",422
"7516","Sabah",2020-11-22,"Ranau",12
"7517","Sabah",2020-11-23,"Kota Kinabalu",1439
"7518","Sabah",2020-11-24,"Putatan",141
"7519","Sabah",2020-11-25,"Penampang",327
"7520","Sabah",2020-11-26,"Papar",122
"7521","Sabah",2020-11-27,"Kuala Penyu",17
"7522","Sabah",2020-11-28,"Beaufort",12
"7523","Sabah",2020-11-29,"Sipitang",9
"7524","Sabah",2020-11-30,"Tenom",0
"7525","Sabah",2020-09-26,"Keningau",160
"7526","Sabah",2020-09-27,"Nabawan",0
"7527","Sabah",2020-09-28,"Tambunan",4
"7528","Sabah",2020-09-29,"Tongod",3
"7529","Sabah",2020-09-30,"Tawau",1528
"7530","Sabah",2020-10-01,"Semporna",226
"7531","Sabah",2020-10-02,"Kunak",15
"7532","Sabah",2020-10-03,"Lahad Datu",502
"7533","Sabah",2020-10-04,"Kinabatangan",2
"7534","Sabah",2020-10-05,"Sandakan",1459
"7535","Sabah",2020-10-06,"Telupid",10
"7536","Sabah",2020-10-07,"Beluran",14
"7537","Sabah",2020-10-08,"Pitas",6
"7538","Sabah",2020-10-09,"Kota Marudu",19
"7539","Sabah",2020-10-10,"Kudat",216
"7540","Sabah",2020-10-11,"Kota Belud",81
"7541","Sabah",2020-10-12,"Tuaran",414
"7542","Sabah",2020-10-13,"Ranau",24
"7543","Sabah",2020-10-14,"Kota Kinabalu",1351
"7544","Sabah",2020-10-15,"Putatan",129
"7545","Sabah",2020-10-16,"Penampang",346
"7546","Sabah",2020-10-17,"Papar",106
"7547","Sabah",2020-10-18,"Kuala Penyu",16
"7548","Sabah",2020-10-19,"Beaufort",10
"7549","Sabah",2020-10-20,"Sipitang",9
"7550","Sabah",2020-10-21,"Tenom",1
"7551","Sabah",2020-10-22,"Keningau",152
"7552","Sabah",2020-10-23,"Nabawan",0
"7553","Sabah",2020-10-24,"Tambunan",4
"7554","Sabah",2020-10-25,"Tongod",3
"7555","Sabah",2020-10-26,"Tawau",1466
"7556","Sabah",2020-10-27,"Semporna",228
"7557","Sabah",2020-10-28,"Kunak",7
"7558","Sabah",2020-10-29,"Lahad Datu",585
"7559","Sabah",2020-10-30,"Kinabatangan",2
"7560","Sabah",2020-10-31,"Sandakan",1655
"7561","Sabah",2020-11-01,"Telupid",9
"7562","Sabah",2020-11-02,"Beluran",17
"7563","Sabah",2020-11-03,"Pitas",8
"7564","Sabah",2020-11-04,"Kota Marudu",15
"7565","Sabah",2020-11-05,"Kudat",213
"7566","Sabah",2020-11-06,"Kota Belud",78
"7567","Sabah",2020-11-07,"Tuaran",412
"7568","Sabah",2020-11-08,"Ranau",24
"7569","Sabah",2020-11-09,"Kota Kinabalu",1310
"7570","Sabah",2020-11-10,"Putatan",123
"7571","Sabah",2020-11-11,"Penampang",329
"7572","Sabah",2020-11-12,"Papar",117
"7573","Sabah",2020-11-13,"Kuala Penyu",16
"7574","Sabah",2020-11-14,"Beaufort",19
"7575","Sabah",2020-11-15,"Sipitang",9
"7576","Sabah",2020-11-16,"Tenom",2
"7577","Sabah",2020-11-17,"Keningau",135
"7578","Sabah",2020-11-18,"Nabawan",0
"7579","Sabah",2020-11-19,"Tambunan",4
"7580","Sabah",2020-11-20,"Tongod",3
"7581","Sabah",2020-11-21,"Tawau",1049
"7582","Sabah",2020-11-22,"Semporna",229
"7583","Sabah",2020-11-23,"Kunak",7
"7584","Sabah",2020-11-24,"Lahad Datu",684
"7585","Sabah",2020-11-25,"Kinabatangan",2
"7586","Sabah",2020-11-26,"Sandakan",1306
"7587","Sabah",2020-11-27,"Telupid",8
"7588","Sabah",2020-11-28,"Beluran",17
"7589","Sabah",2020-11-29,"Pitas",12
"7590","Sabah",2020-11-30,"Kota Marudu",13
"7591","Sabah",2020-09-26,"Kudat",242
"7592","Sabah",2020-09-27,"Kota Belud",81
"7593","Sabah",2020-09-28,"Tuaran",417
"7594","Sabah",2020-09-29,"Ranau",25
"7595","Sabah",2020-09-30,"Kota Kinabalu",1290
"7596","Sabah",2020-10-01,"Putatan",122
"7597","Sabah",2020-10-02,"Penampang",310
"7598","Sabah",2020-10-03,"Papar",109
"7599","Sabah",2020-10-04,"Kuala Penyu",17
"7600","Sabah",2020-10-05,"Beaufort",22
"7601","Sabah",2020-10-06,"Sipitang",10
"7602","Sabah",2020-10-07,"Tenom",2
"7603","Sabah",2020-10-08,"Keningau",120
"7604","Sabah",2020-10-09,"Nabawan",0
"7605","Sabah",2020-10-10,"Tambunan",1
"7606","Sabah",2020-10-11,"Tongod",1
"7607","Sabah",2020-10-12,"Tawau",879
"7608","Sabah",2020-10-13,"Semporna",228
"7609","Sabah",2020-10-14,"Kunak",5
"7610","Sabah",2020-10-15,"Lahad Datu",699
"7611","Sabah",2020-10-16,"Kinabatangan",2
"7612","Sabah",2020-10-17,"Sandakan",1192
"7613","Sabah",2020-10-18,"Telupid",7
"7614","Sabah",2020-10-19,"Beluran",24
"7615","Sabah",2020-10-20,"Pitas",13
"7616","Sabah",2020-10-21,"Kota Marudu",13
"7617","Sabah",2020-10-22,"Kudat",287
"7618","Sabah",2020-10-23,"Kota Belud",83
"7619","Sabah",2020-10-24,"Tuaran",428
"7620","Sabah",2020-10-25,"Ranau",25
"7621","Sabah",2020-10-26,"Kota Kinabalu",1246
"7622","Sabah",2020-10-27,"Putatan",113
"7623","Sabah",2020-10-28,"Penampang",322
"7624","Sabah",2020-10-29,"Papar",109
"7625","Sabah",2020-10-30,"Kuala Penyu",17
"7626","Sabah",2020-10-31,"Beaufort",22
"7627","Sabah",2020-11-01,"Sipitang",9
"7628","Sabah",2020-11-02,"Tenom",2
"7629","Sabah",2020-11-03,"Keningau",108
"7630","Sabah",2020-11-04,"Nabawan",0
"7631","Sabah",2020-11-05,"Tambunan",1
"7632","Sabah",2020-11-06,"Tongod",1
"7633","Sabah",2020-11-07,"Tawau",763
"7634","Sabah",2020-11-08,"Semporna",226
"7635","Sabah",2020-11-09,"Kunak",5
"7636","Sabah",2020-11-10,"Lahad Datu",676
"7637","Sabah",2020-11-11,"Kinabatangan",2
"7638","Sabah",2020-11-12,"Sandakan",1170
"7639","Sabah",2020-11-13,"Telupid",5
"7640","Sabah",2020-11-14,"Beluran",26
"7641","Sabah",2020-11-15,"Pitas",24
"7642","Sabah",2020-11-16,"Kota Marudu",10
"7643","Sabah",2020-11-17,"Kudat",289
"7644","Sabah",2020-11-18,"Kota Belud",83
"7645","Sabah",2020-11-19,"Tuaran",422
"7646","Sabah",2020-11-20,"Ranau",25
"7647","Sabah",2020-11-21,"Kota Kinabalu",1199
"7648","Sabah",2020-11-22,"Putatan",109
"7649","Sabah",2020-11-23,"Penampang",324
"7650","Sabah",2020-11-24,"Papar",107
"7651","Sabah",2020-11-25,"Kuala Penyu",17
"7652","Sabah",2020-11-26,"Beaufort",22
"7653","Sabah",2020-11-27,"Sipitang",9
"7654","Sabah",2020-11-28,"Tenom",2
"7655","Sabah",2020-11-29,"Keningau",89
"7656","Sabah",2020-11-30,"Nabawan",0
"7657","Sabah",2020-09-26,"Tambunan",2
"7658","Sabah",2020-09-27,"Tongod",1
"7659","Sabah",2020-09-28,"Tawau",784
"7660","Sabah",2020-09-29,"Semporna",234
"7661","Sabah",2020-09-30,"Kunak",6
"7662","Sabah",2020-10-01,"Lahad Datu",721
"7663","Sabah",2020-10-02,"Kinabatangan",1
"7664","Sabah",2020-10-03,"Sandakan",1155
"7665","Sabah",2020-10-04,"Telupid",1
"7666","Sabah",2020-10-05,"Beluran",29
"7667","Sabah",2020-10-06,"Pitas",28
"7668","Sabah",2020-10-07,"Kota Marudu",7
"7669","Sabah",2020-10-08,"Kudat",285
"7670","Sabah",2020-10-09,"Kota Belud",63
"7671","Sabah",2020-10-10,"Tuaran",379
"7672","Sabah",2020-10-11,"Ranau",21
"7673","Sabah",2020-10-12,"Kota Kinabalu",1169
"7674","Sabah",2020-10-13,"Putatan",105
"7675","Sabah",2020-10-14,"Penampang",314
"7676","Sabah",2020-10-15,"Papar",99
"7677","Sabah",2020-10-16,"Kuala Penyu",8
"7678","Sabah",2020-10-17,"Beaufort",22
"7679","Sabah",2020-10-18,"Sipitang",7
"7680","Sabah",2020-10-19,"Tenom",2
"7681","Sabah",2020-10-20,"Keningau",71
"7682","Sabah",2020-10-21,"Nabawan",0
"7683","Sabah",2020-10-22,"Tambunan",8
"7684","Sabah",2020-10-23,"Tongod",2
"7685","Sabah",2020-10-24,"Tawau",714
"7686","Sabah",2020-10-25,"Semporna",240
"7687","Sabah",2020-10-26,"Kunak",6
"7688","Sabah",2020-10-27,"Lahad Datu",717
"7689","Sabah",2020-10-28,"Kinabatangan",1
"7690","Sabah",2020-10-29,"Sandakan",1148
"7691","Sabah",2020-10-30,"Telupid",1
"7692","Sabah",2020-10-31,"Beluran",42
"7693","Sabah",2020-11-01,"Pitas",30
"7694","Sabah",2020-11-02,"Kota Marudu",7
"7695","Sabah",2020-11-03,"Kudat",261
"7696","Sabah",2020-11-04,"Kota Belud",72
"7697","Sabah",2020-11-05,"Tuaran",371
"7698","Sabah",2020-11-06,"Ranau",13
"7699","Sabah",2020-11-07,"Kota Kinabalu",1197
"7700","Sabah",2020-11-08,"Putatan",96
"7701","Sabah",2020-11-09,"Penampang",328
"7702","Sabah",2020-11-10,"Papar",100
"7703","Sabah",2020-11-11,"Kuala Penyu",8
"7704","Sabah",2020-11-12,"Beaufort",22
"7705","Sabah",2020-11-13,"Sipitang",5
"7706","Sabah",2020-11-14,"Tenom",2
"7707","Sabah",2020-11-15,"Keningau",58
"7708","Sabah",2020-11-16,"Nabawan",0
"7709","Sabah",2020-11-17,"Tambunan",8
"7710","Sabah",2020-11-18,"Tongod",2
"7711","Sabah",2020-11-19,"Tawau",711
"7712","Sabah",2020-11-20,"Semporna",247
"7713","Sabah",2020-11-21,"Kunak",6
"7714","Sabah",2020-11-22,"Lahad Datu",765
"7715","Sabah",2020-11-23,"Kinabatangan",1
"7716","Sabah",2020-11-24,"Sandakan",1134
"7717","Sabah",2020-11-25,"Telupid",1
"7718","Sabah",2020-11-26,"Beluran",43
"7719","Sabah",2020-11-27,"Pitas",34
"7720","Sabah",2020-11-28,"Kota Marudu",7
"7721","Sabah",2020-11-29,"Kudat",242
"7722","Sabah",2020-11-30,"Kota Belud",71
"7723","Sabah",2020-09-26,"Tuaran",348
"7724","Sabah",2020-09-27,"Ranau",13
"7725","Sabah",2020-09-28,"Kota Kinabalu",1185
"7726","Sabah",2020-09-29,"Putatan",95
"7727","Sabah",2020-09-30,"Penampang",322
"7728","Sabah",2020-10-01,"Papar",93
"7729","Sabah",2020-10-02,"Kuala Penyu",5
"7730","Sabah",2020-10-03,"Beaufort",26
"7731","Sabah",2020-10-04,"Sipitang",5
"7732","Sabah",2020-10-05,"Tenom",3
"7733","Sabah",2020-10-06,"Keningau",70
"7734","Sabah",2020-10-07,"Nabawan",0
"7735","Sabah",2020-10-08,"Tambunan",8
"7736","Sabah",2020-10-09,"Tongod",2
"7737","Sabah",2020-10-10,"Tawau",710
"7738","Sabah",2020-10-11,"Semporna",247
"7739","Sabah",2020-10-12,"Kunak",3
"7740","Sabah",2020-10-13,"Lahad Datu",783
"7741","Sabah",2020-10-14,"Kinabatangan",1
"7742","Sabah",2020-10-15,"Sandakan",1127
"7743","Sabah",2020-10-16,"Telupid",0
"7744","Sabah",2020-10-17,"Beluran",44
"7745","Sabah",2020-10-18,"Pitas",40
"7746","Sabah",2020-10-19,"Kota Marudu",6
"7747","Sabah",2020-10-20,"Kudat",234
"7748","Sabah",2020-10-21,"Kota Belud",83
"7749","Sabah",2020-10-22,"Tuaran",349
"7750","Sabah",2020-10-23,"Ranau",17
"7751","Sabah",2020-10-24,"Kota Kinabalu",1213
"7752","Sabah",2020-10-25,"Putatan",101
"7753","Sabah",2020-10-26,"Penampang",324
"7754","Sabah",2020-10-27,"Papar",93
"7755","Sabah",2020-10-28,"Kuala Penyu",5
"7756","Sabah",2020-10-29,"Beaufort",29
"7757","Sabah",2020-10-30,"Sipitang",5
"7758","Sabah",2020-10-31,"Tenom",3
"7759","Sabah",2020-11-01,"Keningau",60
"7760","Sabah",2020-11-02,"Nabawan",0
"7761","Sabah",2020-11-03,"Tambunan",7
"7762","Sabah",2020-11-04,"Tongod",1
"7763","Sabah",2020-11-05,"Tawau",681
"7764","Sabah",2020-11-06,"Semporna",207
"7765","Sabah",2020-11-07,"Kunak",3
"7766","Sabah",2020-11-08,"Lahad Datu",809
"7767","Sabah",2020-11-09,"Kinabatangan",2
"7768","Sabah",2020-11-10,"Sandakan",994
"7769","Sabah",2020-11-11,"Telupid",0
"7770","Sabah",2020-11-12,"Beluran",46
"7771","Sabah",2020-11-13,"Pitas",44
"7772","Sabah",2020-11-14,"Kota Marudu",6
"7773","Sabah",2020-11-15,"Kudat",239
"7774","Sabah",2020-11-16,"Kota Belud",88
"7775","Sabah",2020-11-17,"Tuaran",336
"7776","Sabah",2020-11-18,"Ranau",18
"7777","Sabah",2020-11-19,"Kota Kinabalu",1242
"7778","Sabah",2020-11-20,"Putatan",97
"7779","Sabah",2020-11-21,"Penampang",323
"7780","Sabah",2020-11-22,"Papar",90
"7781","Sabah",2020-11-23,"Kuala Penyu",5
"7782","Sabah",2020-11-24,"Beaufort",30
"7783","Sabah",2020-11-25,"Sipitang",1
"7784","Sabah",2020-11-26,"Tenom",3
"7785","Sabah",2020-11-27,"Keningau",49
"7786","Sabah",2020-11-28,"Nabawan",0
"7787","Sabah",2020-11-29,"Tambunan",9
"7788","Sabah",2020-11-30,"Tongod",1
"7789","Sabah",2020-09-26,"Tawau",651
"7790","Sabah",2020-09-27,"Semporna",165
"7791","Sabah",2020-09-28,"Kunak",3
"7792","Sabah",2020-09-29,"Lahad Datu",876
"7793","Sabah",2020-09-30,"Kinabatangan",2
"7794","Sabah",2020-10-01,"Sandakan",1107
"7795","Sabah",2020-10-02,"Telupid",0
"7796","Sabah",2020-10-03,"Beluran",51
"7797","Sabah",2020-10-04,"Pitas",47
"7798","Sabah",2020-10-05,"Kota Marudu",5
"7799","Sabah",2020-10-06,"Kudat",216
"7800","Sabah",2020-10-07,"Kota Belud",98
"7801","Sabah",2020-10-08,"Tuaran",321
"7802","Sabah",2020-10-09,"Ranau",19
"7803","Sabah",2020-10-10,"Kota Kinabalu",1237
"7804","Sabah",2020-10-11,"Putatan",95
"7805","Sabah",2020-10-12,"Penampang",345
"7806","Sabah",2020-10-13,"Papar",88
"7807","Sabah",2020-10-14,"Kuala Penyu",5
"7808","Sabah",2020-10-15,"Beaufort",30
"7809","Sabah",2020-10-16,"Sipitang",1
"7810","Sabah",2020-10-17,"Tenom",3
"7811","Sabah",2020-10-18,"Keningau",38
"7812","Sabah",2020-10-19,"Nabawan",0
"7813","Sabah",2020-10-20,"Tambunan",9
"7814","Sabah",2020-10-21,"Tongod",1
"7815","Sabah",2020-10-22,"Tawau",640
"7816","Sabah",2020-10-23,"Semporna",117
